Actual Price,Predicted Price
57.98000000000001,62.095737
199.58999999999995,192.24222
295.88000000000005,206.93477
12.030000000000001,15.835125
436.18,429.34558
35.4,21.164272
124.77,119.08853
15.679999999999998,18.579664
8.789999999999997,7.713221
440.5099999999998,445.74762
76.44,103.196045
15.99,12.694398
68.83000000000001,71.166374
113.48999999999997,124.25262
138.37,131.91696
143.36999999999995,112.9951
10.768000000000002,11.3285
144.63,140.4625
28.48999999999999,24.876917
142.36999999999995,141.16814
156.30999999999995,146.305
4.9,7.1138053
103.37000000000005,110.64743
7.830000000000001,7.097444
125.35999999999999,133.15874
14.99,14.270579
108.01999999999995,111.25602
14.99,10.540139
69.42000000000002,85.58089
108.31,106.40911
134.29999999999998,106.28806
104.01999999999998,126.72243
151.31,120.40443
57.98000000000001,54.619007
153.30999999999997,131.20749
35.49,33.4609
140.50000000000006,140.38109
42.67999999999999,38.287136
6.789999999999999,8.803184
17.58,15.806153
109.44999999999996,123.85232
134.37000000000003,119.57527
141.37000000000003,149.319
57.340000000000025,64.419914
10.9,5.3260202
41.14,44.169243
91.76999999999998,100.881195
6.559999999999999,8.268203
108.31,119.37923
38.98,33.47146
8.919999999999998,9.801917
175.64999999999998,147.13754
421.1300000000001,393.65234
18.68,17.924082
67.41999999999999,61.263477
11.499999999999998,12.618228
143.36999999999995,133.22905
152.31000000000003,146.34708
12.789999999999997,10.683595
36.599999999999994,36.13893
102.02000000000004,112.724525
57.98000000000001,61.142483
10.829999999999998,9.816714
108.45000000000002,119.17164
446.07,447.5588
425.12999999999994,434.93674
69.83000000000001,70.82638
137.07999999999996,135.6451
261.50000000000006,247.95386
8.789999999999997,6.082066
19.88,18.006538
28.48999999999999,33.50936
159.31000000000003,140.15808
25.490000000000002,19.806366
124.71999999999998,99.88097
28.099999999999998,28.537308
138.90999999999997,150.34544
151.31,156.70941
6.789999999999999,12.100737
3.91,4.2895417
25.490000000000002,37.039444
175.17000000000002,144.9205
82.36999999999998,108.7192
8.990000000000002,26.135132
7.79,8.37318
17.489999999999995,18.794552
107.02000000000004,100.86662
112.31000000000003,97.97473
26.490000000000002,26.201431
146.57999999999998,157.24199
437.9200000000001,428.82074
160.30999999999997,112.679276
12.789999999999997,9.53457
103.35999999999999,104.41796
199.58999999999995,205.54852
153.30999999999997,145.29276
34.32999999999999,36.775486
135.18,113.28962
23.99,23.499207
156.30999999999995,173.82004
241.33,212.73167
18.029999999999998,14.909821
32.89999999999999,43.925655
11.989999999999998,12.7733555
267.4999999999999,276.70276
39.489999999999995,47.997547
130.21000000000004,129.26852
124.75,102.320145
177.83,137.34209
172.82999999999998,156.43214
2.25,4.432849
33.60000000000001,41.907013
62.829999999999984,77.91905
422.8600000000002,425.2378
42.419999999999995,40.8307
27.559999999999995,26.556644
11.150000000000002,11.147801
438.51000000000016,445.27878
38.510000000000005,38.739
139.37000000000003,145.00595
10.41,11.031028
6.9,5.9825068
139.49,136.45074
6.489999999999999,12.477573
26.490000000000002,24.159586
10.129999999999999,14.583886
18.429999999999996,19.866188
127.77000000000002,118.48117
201.59,184.41301
173.45000000000005,119.50858
28.05999999999999,25.007267
436.8899999999999,389.23538
13.149999999999999,15.149114
23.490000000000002,25.501362
151.31,154.09239
109.02,96.11602
55.990000000000016,53.29919
6.64,7.322334
41.2,59.44319
201.59,199.59233
170.1699999999999,170.68579
8.919999999999998,9.481418
8.990000000000002,13.493189
265.5,263.4618
33.67,37.368656
41.48,36.807808
56.880000000000024,56.19328
32.45,43.823605
8.789999999999997,10.778805
26.490000000000002,24.564102
147.58,135.88016
59.640000000000015,55.840588
156.30999999999995,156.90263
16.99,12.077258
66.82999999999998,91.90424
104.01999999999998,147.17249
265.5,230.00209
136.37,120.74769
446.07,450.2074
55.980000000000004,66.911865
200.19999999999993,192.59703
13.790000000000003,9.734176
10.29,12.935045
5.88,9.419833
99.36,103.591446
197.58999999999992,180.78561
69.36000000000003,61.784348
136.07999999999996,135.4734
9.79,10.201467
103.02000000000002,69.99161
133.08000000000004,148.94537
121.74999999999996,59.916237
111.02000000000004,100.31765
125.40000000000002,78.0779
82.36999999999998,89.4795
124.77,126.111725
12.990000000000002,13.626796
201.59,162.91962
10.41,11.518791
28.48999999999999,25.65562
9.99,6.004236
42.419999999999995,60.20701
107.02000000000004,106.36543
36.88999999999999,45.08715
152.31000000000003,158.60294
11.789999999999997,10.5527725
131.28,116.24335
43.290000000000006,46.364407
53.97999999999999,90.938484
134.91000000000003,135.82483
23.309999999999995,18.266832
104.37000000000002,113.78488
51.720000000000006,55.601063
267.4999999999999,256.79605
14.600000000000001,10.255566
128.22,82.89149
449.07000000000005,476.2258
3.79,6.998737
40.49999999999999,45.88952
39.480000000000004,39.90204
2.32,8.119495
10.79,8.285161
153.30999999999997,161.7126
433.15999999999985,432.67538
58.97999999999999,61.167088
151.31,167.33615
124.42,89.4719
36.45000000000001,40.66717
176.64999999999998,193.39188
112.31000000000003,121.399536
159.31000000000003,127.94666
127.30000000000001,137.98264
11.989999999999998,13.927796
203.58999999999992,180.81544
18.879999999999995,16.564127
172.59000000000006,161.24298
204.58999999999997,242.41373
8.409999999999998,9.768793
3.79,6.2675257
10.509999999999998,9.48945
39.21,49.385826
67.83,78.10117
67.1,47.17386
104.01999999999998,103.47158
39.24,37.08418
90.76999999999998,107.56741
12.580000000000002,12.166219
137.50000000000003,130.8742
20.37,24.375557
26.490000000000002,24.533573
64.32,63.589424
138.62999999999994,143.42274
56.28999999999999,49.45903
22.880000000000003,15.984965
10.959999999999999,4.1529984
172.82999999999998,135.63889
110.75999999999996,102.13151
11.989999999999998,12.1236105
64.42,82.11797
424.6499999999999,432.45242
30.489999999999995,26.619555
32.47999999999999,28.88662
26.490000000000002,27.375689
13.149999999999999,11.711597
37.50999999999999,27.142536
19.83,21.716228
69.36000000000003,49.25988
31.599999999999998,32.90665
182.82999999999998,180.09471
8.789999999999997,7.2571545
39.669999999999995,30.12636
8.789999999999997,8.704416
40.01,36.81262
20.149999999999995,20.11525
136.04000000000005,120.00979
122.11000000000001,70.312805
24.570000000000004,26.276703
54.98000000000001,53.08419
12.789999999999997,10.216857
33.5,39.019352
14.99,15.43002
452.06999999999994,407.573
127.77000000000002,125.36221
30.489999999999995,26.263783
38.98,40.210045
16.99,19.35329
22.030000000000005,24.74636
13.97,19.750954
12.990000000000002,11.374422
196.59000000000003,198.92792
206.59000000000006,202.01933
66.82999999999998,69.01007
423.9900000000002,419.6582
55.719999999999985,46.92529
5.990000000000001,9.202824
55.980000000000004,63.006992
28.48999999999999,32.55519
152.31000000000003,124.96067
11.989999999999998,11.527145
11.989999999999998,16.952734
6.789999999999999,8.71828
156.30999999999995,153.43523
17.919999999999998,15.886523
13.790000000000003,10.2533455
42.98,39.595215
140.2,143.82008
13.579999999999997,13.093752
33.60000000000001,41.051174
59.979999999999976,55.65061
57.98000000000001,83.78442
41.27000000000001,39.173927
201.59,176.44849
11.989999999999998,13.09984
8.990000000000002,13.306337
8.789999999999997,6.161238
25.490000000000002,27.410542
78.43999999999998,81.23344
265.5,230.45108
15.129999999999999,14.937482
47.72,64.783134
110.31000000000002,109.99126
434.9199999999999,442.5931
157.31000000000006,156.86201
151.31,144.50682
12.789999999999997,10.0042095
13.790000000000003,10.524731
36.28999999999999,47.852333
108.31,72.228775
33.58,35.214516
133.04000000000002,76.1659
87.36999999999998,100.70289
430.70999999999987,486.3657
110.02000000000004,104.29436
113.31000000000003,83.27916
79.44000000000001,82.13462
197.19999999999993,167.20773
8.789999999999997,7.12135
69.16000000000001,67.44467
5.91,8.253495
7.249999999999999,8.642669
21.990000000000002,23.97571
6.910000000000001,8.525863
15.410000000000002,11.053892
5.96,10.639043
36.21,32.104465
151.31,146.04424
7.79,12.70592
450.0699999999999,484.11804
28.140000000000008,66.81624
120.36000000000004,93.85561
16.13,13.639023
142.63000000000002,128.24431
56.28999999999999,47.02344
436.51000000000005,404.2389
14.219999999999997,13.038632
70.83000000000001,62.553196
182.64999999999995,256.60535
112.48999999999995,94.413376
198.58999999999995,182.7727
142.36999999999995,168.65752
53.97999999999999,60.86242
49.120000000000005,49.844383
111.02000000000004,75.31427
8.809999999999999,9.736177
278.60999999999996,257.49594
449.0799999999998,433.78098
18.029999999999998,15.504971
12.789999999999997,7.9451504
16.83,41.64614
291.88000000000005,257.3376
138.37,146.11348
142.36999999999995,113.49238
40.70000000000001,39.189026
78.36999999999998,28.402143
449.07000000000005,436.41504
6.9,8.6047325
22.49,25.831417
156.30999999999995,117.91047
12.789999999999997,11.111003
86.37,52.226894
196.20000000000005,185.92142
200.19999999999993,182.65508
107.02000000000004,107.26905
138.37,165.6026
26.490000000000002,26.102262
13.600000000000001,12.298172
9.79,7.67224
62.829999999999984,67.02465
11.989999999999998,13.81772
17.68,13.838008
107.02000000000004,117.01363
156.30999999999995,152.17941
103.66000000000004,97.50057
22.389999999999997,21.554749
157.31000000000006,148.57579
108.31,114.373566
82.36999999999998,100.70289
108.36999999999998,104.904755
22.06,21.216553
23.369999999999997,18.746569
3.8300000000000005,6.610257
107.02000000000004,93.53661
99.36,104.41796
64.83000000000003,64.391235
137.19999999999993,135.8889
26.490000000000002,29.231936
195.20000000000007,200.801
8.789999999999997,9.308313
24.490000000000002,26.850199
113.48999999999997,91.50094
28.140000000000008,33.33925
197.58999999999992,188.0836
53.73,59.619896
28.48999999999999,26.761478
72.20000000000003,68.722015
35.699999999999996,38.44716
127.77000000000002,128.41866
304.56,255.89407
112.01999999999997,127.3682
142.63000000000002,146.79857
25.490000000000002,26.444216
79.44000000000001,79.70556
15.99,10.194469
449.07000000000005,447.45654
42.74000000000001,63.099087
28.48999999999999,25.29386
44.14,43.910625
10.79,8.491367
7.900000000000002,6.0752764
152.31000000000003,136.26433
156.08000000000007,135.1234
21.990000000000002,20.574322
132.20000000000005,133.11531
40.42999999999999,40.058876
9.582000000000003,25.456184
11.49,9.204188
199.19999999999996,163.7383
28.770000000000007,23.986761
449.07000000000005,451.6181
61.98,73.81436
11.989999999999998,21.360348
30.600000000000005,38.197853
201.59,188.62607
10.25,9.439622
99.36,105.589584
138.37,124.069725
156.30999999999995,102.66852
70.41999999999999,60.312897
33.67,38.12253
21.990000000000002,20.5146
38.68,33.340622
134.33999999999997,105.91074
137.18,146.63208
42.96,45.31591
111.02000000000004,104.81845
323.9999999999999,182.36876
156.30999999999995,162.3932
34.60000000000001,31.072107
29.559999999999995,27.452665
137.37000000000006,146.85094
95.77000000000002,98.632805
261.50000000000006,247.95386
200.19999999999993,150.89926
42.419999999999995,44.434624
200.58999999999997,194.92316
201.59,124.199524
107.02000000000004,98.684364
23.490000000000002,20.506666
200.58999999999997,144.91809
76.44,68.91316
40.96999999999999,38.091984
146.63000000000002,181.21092
8.559999999999999,5.431258
147.21,158.11122
10.32,6.9638643
14.99,9.136411
6.990000000000001,10.101593
72.20000000000003,63.580032
49.29,62.005882
16.789999999999996,17.975012
129.29999999999995,109.66321
26.490000000000002,25.041616
48.28999999999999,48.00135
82.36999999999998,95.3118
262.49999999999994,245.11069
13.600000000000001,12.482486
38.42,48.479706
111.31000000000004,137.77336
139.37000000000003,144.30315
14.889999999999999,16.198637
28.6,59.811474
156.30999999999995,160.70644
435.37000000000006,496.31155
112.01999999999997,79.43673
26.490000000000002,31.328817
68.10000000000002,53.887207
204.58999999999997,191.36511
106.02000000000001,92.45022
145.63000000000005,142.30301
180.83,179.36548
61.98,66.43169
135.37000000000003,126.90074
157.31000000000006,111.6914
9.79,7.2824373
36.27000000000001,38.775757
156.19,152.11368
37.5,44.815514
154.31000000000003,151.03943
111.49000000000004,95.65533
4.79,5.9576206
23.06,24.49174
435.8599999999999,429.69412
13.790000000000003,9.2470665
138.5,130.19922
197.19999999999993,177.33734
109.31000000000003,89.47399
201.59,194.66762
138.37,141.86575
7.79,9.71937
108.36999999999998,104.47753
20.990000000000002,15.595897
204.58999999999997,178.91513
206.59000000000006,172.74127
41.96000000000001,24.54452
12.130000000000003,12.786406
153.30999999999997,159.32814
43.74,47.893463
58.97999999999999,66.8217
197.58999999999992,181.43217
6.510000000000001,11.043733
134.37000000000003,140.51912
126.75000000000001,132.24042
156.30999999999995,143.1547
267.4999999999999,197.20654
26.490000000000002,28.356491
159.31000000000003,145.04543
26.490000000000002,28.713373
180.16999999999993,162.35225
204.19999999999993,173.57951
203.58999999999992,203.86775
145.63000000000005,147.8483
97.76999999999997,103.760315
23.89,16.359135
5.789999999999999,9.657624
7.989999999999999,10.37506
161.30999999999997,135.39442
111.02000000000004,94.906685
69.16000000000001,33.560837
446.84999999999985,454.2157
7.79,7.4747944
4.79,8.908422
20.990000000000002,22.251854
10.79,10.0042095
107.02000000000004,110.440384
8.409999999999998,11.666236
38.699999999999996,57.4482
127.99999999999997,113.81332
8.789999999999997,8.908205
104.01999999999998,126.02744
19.88,15.260048
36.84,44.09604
110.02000000000004,106.546036
132.3,121.40804
3.91,4.5353293
8.789999999999997,10.298061
28.48999999999999,23.127764
95.77000000000002,95.88737
142.97999999999993,160.25214
21.78,16.72586
138.5,140.30333
132.3,110.075775
214.75999999999993,167.62852
119.42,114.62941
18.57,20.72727
19.64,10.666374
57.98000000000001,54.040756
71.82999999999997,72.86247
9.980000000000002,10.202038
10.6,10.752095
445.0699999999999,484.6125
64.83000000000003,80.64537
196.59000000000003,189.36711
124.42,102.35167
425.12999999999994,427.3127
200.19999999999993,194.87056
124.42,101.43824
31.290000000000003,31.257124
102.02000000000004,117.10937
97.36000000000003,96.22015
21.990000000000002,20.751009
8.990000000000002,8.772213
37.42999999999999,9.768307
33.7,41.75921
8.830000000000002,10.955279
44.74,49.244007
436.09999999999997,436.7883
7.79,7.792703
205.59,178.24922
66.82999999999998,86.438736
41.42,61.047592
136.19999999999993,143.11661
25.48,30.614595
141.49000000000004,114.41813
11.970000000000002,10.713412
37.20000000000001,29.251413
206.59000000000006,138.11896
290.22999999999996,238.42056
9.88,9.0113945
26.990000000000006,21.84203
52.980000000000004,39.78825
132.17000000000004,117.84864
198.58999999999995,160.43755
9.92,9.941884
201.59,182.15428
8.789999999999997,11.086233
13.25,13.646524
173.17000000000002,132.78604
205.59,222.11418
152.58000000000007,141.99068
61.83,61.13397
109.76000000000005,96.629974
62.980000000000004,56.764294
54.96999999999999,33.715176
18.94,19.711094
445.0699999999999,463.40762
34.32999999999999,36.591698
26.490000000000002,25.493774
8.990000000000002,14.571469
15.679999999999998,16.076786
42.98,37.27134
11.7,8.583864
53.97999999999999,69.74178
205.59,173.97212
106.37000000000005,105.45895
64.83000000000003,62.732265
18.49,41.77387
160.30999999999997,162.89989
42.74000000000001,45.807476
450.0699999999999,429.58554
66.82999999999998,77.15226
8.789999999999997,8.820747
200.19999999999993,150.89926
26.400000000000002,46.163532
141.37000000000003,108.91528
26.940000000000005,25.298481
135.1,101.001045
204.58999999999997,173.32848
11.289999999999997,12.612531
9.99,16.478752
452.06999999999994,426.54282
138.90999999999997,144.39104
157.31000000000006,155.47551
260.21,241.03807
57.98000000000001,60.328915
154.31000000000003,146.9237
136.3,124.023766
107.02000000000004,106.06453
107.02000000000004,101.16058
41.14,37.58347
121.76999999999998,139.07758
21.880000000000003,17.106756
79.36999999999999,45.21779
38.68,31.591724
10.989999999999998,12.330062
22.990000000000002,21.337809
27.490000000000002,23.719046
23.490000000000002,25.50502
137.50000000000003,132.8125
200.19999999999993,192.6584
431.9199999999999,410.34674
17.99,20.182108
108.31,109.06335
269.5000000000001,159.34271
141.58000000000004,134.78369
121.74999999999996,114.69837
142.36999999999995,151.0287
279.9800000000001,229.51677
29.48999999999999,31.55644
10.989999999999998,9.518808
79.44000000000001,90.710724
137.19999999999993,149.99722
135.37000000000003,136.34914
33.68,28.019976
23.490000000000002,25.552095
61.98,57.43615
51.720000000000006,51.074715
27.490000000000002,26.790243
147.58,142.6174
438.9200000000001,340.91742
65.83000000000003,74.32734
28.05999999999999,28.437887
29.500000000000004,35.387226
34.47529999999999,37.548782
15.679999999999998,18.579664
12.250000000000002,10.524123
241.62000000000003,230.38484
41.67000000000001,36.884132
26.490000000000002,24.347466
140.42999999999998,152.65146
7.56,12.567712
75.42,68.603035
34.53999999999999,32.4443
7.989999999999999,10.724523
25.490000000000002,23.62129
22.49,21.320488
28.48999999999999,26.879923
132.20000000000005,128.08351
74.43999999999998,83.4834
452.06999999999994,439.61795
94.77000000000001,105.71885
201.59,173.08295
102.09000000000003,82.34127
11.989999999999998,11.777913
9.56,13.240211
2.91,10.051102
11.989999999999998,18.576736
38.98,42.33813
154.31000000000003,151.03943
110.02000000000004,69.84562
449.0799999999998,424.2375
22.76,21.058357
112.31000000000003,116.27112
108.31,89.47399
19.88,17.877638
204.58999999999997,202.54501
138.37,127.122765
19.990000000000002,16.486753
38.68,35.14615
14.87,13.711716
22.49,20.96131
29.500000000000004,40.995876
25.490000000000002,27.265121
201.59,145.05351
138.90999999999997,148.55667
20.910000000000004,18.928665
108.31,70.01565
21.19,27.422281
53.97999999999999,69.474594
107.02000000000004,106.25122
14.99,13.013442
420.12999999999994,426.5139
42.470000000000006,49.90092
11.989999999999998,26.135132
26.490000000000002,27.409494
12.130000000000003,13.383259
9.269999999999998,14.548049
10.32,8.078817
200.19999999999993,195.38696
30.489999999999995,23.27663
21.880000000000003,17.334614
17.99,18.069796
9.05,15.958718
139.77,124.94675
35.459999999999994,18.207413
40.21999999999999,38.62964
436.51000000000005,349.15152
35.96999999999999,36.369946
63.829999999999984,63.58309
23.139999999999997,42.128563
431.4199999999999,438.07278
40.419999999999995,40.270557
69.83000000000001,70.380905
181.64999999999992,153.28047
28.099999999999998,22.48751
11.789999999999997,8.775558
156.30999999999995,160.40619
10.509999999999998,12.058539
14.99,12.534751
437.51000000000005,413.57007
103.49000000000001,74.78799
260.5,242.13426
200.58999999999997,187.35167
7.830000000000001,9.71854
195.20000000000007,199.23825
3.56,5.7028112
124.77,140.64522
276.61,251.18105
24.490000000000002,31.706734
142.63000000000002,145.10568
151.31,130.76797
146.57999999999998,149.39777
113.31000000000003,100.863594
6.789999999999999,6.0689335
39.669999999999995,35.517944
95.77000000000002,103.80832
10.129999999999999,15.591576
42.84,35.615475
95.77000000000002,98.159904
112.01999999999997,104.00462
19.149999999999995,21.292366
36.36999999999999,20.73927
146.57999999999998,134.9538
71.16000000000003,64.07695
262.49999999999994,236.26315
11.989999999999998,12.312976
37.50999999999999,36.28919
28.309999999999995,41.627666
265.5,199.68135
48.74000000000001,48.659225
31.599999999999998,26.18449
28.48999999999999,25.14881
136.5,147.88617
7.12,10.452112
21.09,22.581398
204.58999999999997,215.27972
146.50000000000003,142.69746
158.31,165.90184
421.1300000000001,435.42706
160.30999999999997,165.19574
37.20000000000001,34.89136
102.02000000000004,114.25092
122.35999999999996,124.639496
7.79,8.992431
30.489999999999995,28.885456
19.990000000000002,22.493565
106.02000000000001,76.094635
18.99,20.211641
439.8999999999999,226.19818
28.48999999999999,27.28569
438.9200000000001,470.5295
2.9899999999999998,7.627504
20.149999999999995,20.45032
140.2,143.64066
64.19999999999999,63.321194
11.989999999999998,10.841275
66.82999999999998,63.58309
53.97999999999999,64.068825
109.36999999999998,118.583534
28.770000000000007,21.179335
6.990000000000001,9.176561
157.35,131.7821
2.9899999999999998,9.533898
177.64999999999995,134.51442
446.8899999999999,427.66635
42.470000000000006,53.72963
10.79,13.161273
157.31000000000006,163.7333
38.84,36.44084
103.02000000000002,112.06034
141.5,140.04176
21.029999999999998,23.437742
7.909999999999999,5.0119166
449.07000000000005,447.35333
3.79,6.741824
139.20999999999998,132.31207
64.16000000000001,62.771973
65.36,69.19149
11.789999999999997,8.391573
52.32,58.8038
201.59,195.67235
11.789999999999997,10.471441
65.83000000000003,77.54691
202.20000000000002,194.42198
14.99,11.7758665
247.88000000000002,171.37115
201.59,200.32147
137.50000000000003,199.4097
10.79,9.58136
25.490000000000002,29.743525
9.46,14.527147
110.02000000000004,110.92441
155.31000000000003,158.10526
176.16999999999993,155.16084
248.05,80.888885
18.639999999999997,11.684739
107.02000000000004,106.85436
39.669999999999995,30.12636
8.789999999999997,9.812946
8.789999999999997,9.732669
53.38000000000002,63.38696
423.9900000000002,385.47906
48.74000000000001,57.29651
1.56,7.3970537
173.17000000000002,152.56755
10.25,14.181808
20.990000000000002,21.377314
30.489999999999995,24.748697
37.475300000000004,35.669456
156.30999999999995,92.02729
42.67999999999999,36.295105
103.35999999999999,97.51578
159.31000000000003,102.30049
31.599999999999998,27.1757
30.489999999999995,31.417566
156.30999999999995,152.04051
141.5,135.2718
98.36000000000001,95.93721
11.960000000000003,9.684278
25.989999999999995,20.943874
26.760000000000005,20.919333
156.30999999999995,174.98888
26.490000000000002,27.410542
145.57530000000003,148.55583
106.37000000000005,94.58993
15.99,15.489168
146.57999999999998,139.8532
11.970000000000002,11.183929
7.909999999999999,6.2699075
129.35999999999996,111.66403
152.58000000000007,150.95627
37.20000000000001,44.06606
131.30000000000007,125.737946
38.50000000000001,40.865208
41.97999999999999,43.707085
156.30999999999995,151.74985
156.30999999999995,155.38695
176.64999999999998,95.652275
10.949999999999998,13.633569
23.569999999999997,23.211498
96.36,91.54746
9.269999999999998,11.327338
11.989999999999998,14.84667
37.67999999999999,41.194603
26.490000000000002,28.517897
154.31000000000003,104.60494
449.07000000000005,445.48413
11.989999999999998,16.799376
22.49,25.808628
38.68,29.84683
148.74,106.20664
1.51,10.532983
9.99,13.844442
17.880000000000003,19.199392
5.789999999999999,9.8595
18.97,11.929512
32.32999999999999,41.380177
11.74,13.332916
54.98000000000001,49.68171
9.79,7.7717414
135.30000000000004,155.4607
11.989999999999998,13.375323
21.990000000000002,20.576525
5.789999999999999,6.825058
137.37000000000006,137.32442
10.79,12.2869005
175.17000000000002,155.16084
75.44,74.19434
29.45,33.556698
132.3,94.86193
8.789999999999997,6.9599147
6.789999999999999,9.239961
176.16999999999993,164.9031
109.02,102.27546
136.3,121.79775
107.02000000000004,106.028076
132.3,125.90546
139.20999999999998,126.149315
106.02000000000001,110.440384
9.79,8.491367
12.789999999999997,10.873125
38.68,41.368023
20.990000000000002,21.032932
11.989999999999998,18.233799
106.02000000000001,96.83588
26.490000000000002,24.68972
238.62000000000003,221.34468
102.02000000000004,107.26905
25.490000000000002,27.055134
105.01999999999997,121.63821
6.789999999999999,11.06468
3.91,4.773194
132.3,116.588234
116.17000000000004,114.02081
180.16999999999993,162.35225
158.31,163.49301
7.989999999999999,11.00952
157.31000000000006,145.69696
4.79,9.654741
201.59,184.58887
199.58999999999995,183.6266
30.77,25.110909
7.249999999999999,4.819374
203.58999999999992,199.09293
5.97,13.045482
95.77000000000002,92.2972
110.02000000000004,106.85621
12.87,16.465714
132.3,130.69055
30.290000000000003,30.993193
11.989999999999998,15.157782
7.79,10.292904
311.94,76.113075
202.59000000000006,144.0625
267.4999999999999,301.7299
9.79,9.689424
12.149999999999999,11.181556
13.470000000000002,8.957929
263.5,267.5187
30.489999999999995,27.034502
11.989999999999998,13.317173
23.27,36.48721
201.59,194.60562
37.01,41.16031
111.02000000000004,96.16668
104.01999999999998,87.82176
37.42999999999999,58.59943
34.49,27.22368
125.40000000000002,145.81128
38.98,33.722084
95.77000000000002,98.90107
26.490000000000002,28.539007
51.290000000000006,54.873848
8.789999999999997,6.456123
6.789999999999999,6.0689335
4.79,6.5870776
35.88,41.068146
38.98,38.999687
16.83,45.711884
138.37,148.02635
12.789999999999997,10.066583
9.86,6.75929
91.73999999999998,94.47372
105.01999999999997,113.21919
37.5,39.10284
43.74,60.380035
10.79,7.1980004
36.599999999999994,42.838264
206.59000000000006,205.0834
10.32,8.452578
16.99,20.02253
2.25,4.601057
145.63000000000005,137.49464
57.98000000000001,58.596497
11.989999999999998,10.6627245
142.36999999999995,130.3278
68.10000000000002,92.79136
265.21000000000004,228.20056
69.83000000000001,65.8461
104.01999999999998,104.30411
52.39,85.154724
9.64,8.477967
178.17,174.04057
28.29,26.883251
33.44,39.089035
15.289999999999997,14.337992
23.490000000000002,26.564678
